wavelength,a*CDOM,95%CI,wave,aph*Chl,95%CI,wavelength,adet*Chl,95%CI,wavelength,adet*MSS,95%CI,wavelength,bp*Chl,95%CI,wavelength,bp*MSS,95%CI,wavelength,bbp*Chl,95%CI,wavelength,bbp*MSS,95%CI
680,0.0326136307,0.004782662,680,0.0221591385,0.0034742407,680,0.0018360587,0.0009432925,680,0.0072066955,0.0025446252
682,0.0197493105,0.0031380391,682,0.0206107591,0.003228459,682,0.0014668077,0.0008467888,682,0.0072589621,0.0024346363
684,0.0168115962,0.0040191856,684,0.0174911358,0.0027306958,684,0.0013514338,0.00079613,684,0.0068494552,0.0025618332
686,0.028961671,0.0065277451,686,0.0149829794,0.0023920697,686,0.001167464,0.0007297391,686,0.0068934652,0.0029872616
688,0.0302193316,0.0047938161,688,0.0122634326,0.0019376271,688,0.0011876715,0.0009172943,688,0.0075064184,0.0022219462
690,0.0163952651,0.0024845076,690,0.0103206336,0.0018245621,690,0.0010914798,0.0008014042,690,0.00682355,0.0025106365
692,0.0116428201,0.0030960801,692,0.0082085118,0.0014915037,692,0.0012447766,0.0007920383,692,0.0066479302,0.0026455725
694,0.0205948497,0.0053838665,694,0.0066242402,0.001359551,694,0.0011332006,0.0007440064,694,0.0065747522,0.0025603573
696,0.0256574661,0.00459075,696,0.0048796476,0.0010335872,696,0.0009547639,0.0008820206,696,0.0066997013,0.0026100296
698,0.0137115947,0.0017900216,698,0.0032558878,0.0007017631,698,0.0009872931,0.0008378988,698,0.0069432363,0.0025041388
700,-5.3479875990944E-017,1.72126500568267E-017,700,0.0034438222,0.0006847113,700,0.0009217408,0.0008116249,700,0.0069193089,0.0024533084
702,-0.0087407414,0.0024768328,702,0.0027299491,0.0005535529,702,0.0007242077,0.0009300775,702,0.0067427959,0.0022626169
704,0.0159124504,0.0039209591,704,0.0026814219,0.0008240015,704,0.0014778743,0.0007180496,704,0.0064326623,0.0027444173
706,0.0158206672,0.0038739541,706,0.0022491853,0.0006150182,706,0.0006933128,0.0006878499,706,0.005933203,0.0022774542
708,-0.018459821,0.0054433325,708,0.0020714289,0.0006698498,708,0.0008767911,0.0008700826,708,0.0063740122,0.0026307515
710,-0.0277730619,0.006679651,710,0.0024664169,0.0006994583,710,0.000636164,0.0010558288,710,0.0066657806,0.002563031
712,-0.0347538294,0.0090898561,712,0.0017928746,0.0005988231,712,0.0011852364,0.0010196331,712,0.0060468393,0.0028507513
714,-0.046491226,0.0133306436,714,0.0018029468,0.000510754,714,0.0007464073,0.0007251226,714,0.0059824262,0.0024853167
716,-0.0614103355,0.0172373066,716,0.0011214673,0.0003821771,716,0.0008638091,0.0008618213,716,0.0077749984,0.0026071553
718,-0.0831252389,0.0222325693,718,0.0024943977,0.0009782203,718,0.0005193285,0.000917949,718,0.006787014,0.0026040042
720,-0.1013476184,0.0259397435,720,0.0013595156,0.0006225184,720,0.0008257905,0.0007509483,720,0.0070656554,0.0027478806
